Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate
LPG,DORIAN LPG LTD,Energy,Equity,"137,606.56",0.00,"137,606.56","9,451.00",14.56,United States,New York Stock Exchange Inc.,USD,1.00
TPIC,TPI COMPOSITES INC,Industrials,Equity,"136,857.60",0.00,"136,857.60","7,776.00",17.60,United States,NASDAQ,USD,1.00
MBIN,MERCHANTS BANCORP,Financials,Equity,"137,720.50",0.00,"137,720.50","5,197.00",26.50,United States,NASDAQ,USD,1.00
IIIV,I3 VERTICALS INC CLASS A,Information Technology,Equity,"137,685.85",0.00,"137,685.85","6,133.00",22.45,United States,NASDAQ,USD,1.00
ACHR,ARCHER AVIATION INC CLASS A,Industrials,Equity,"137,682.72",0.00,"137,682.72","40,977.00",3.36,United States,New York Stock Exchange Inc.,USD,1.00
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Equity,"135,716.65",0.00,"135,716.65","18,217.00",7.45,United States,NASDAQ,USD,1.00
CARE,CARTER BANKSHARES INC,Financials,Equity,"135,737.70",0.00,"135,737.70","8,302.00",16.35,United States,NASDAQ,USD,1.00
TRC,TEJON RANCH,Real Estate,Equity,"136,695.60",0.00,"136,695.60","8,438.00",16.20,United States,New York Stock Exchange Inc.,USD,1.00
CMPR,CIMPRESS PLC,Industrials,Equity,"135,916.95",0.00,"135,916.95","4,449.00",30.55,United States,NASDAQ,USD,1.00
KIDS,ORTHOPEDIATRICS CORP,Health Care,Equity,"135,363.80",0.00,"135,363.80","2,860.00",47.33,United States,NASDAQ,USD,1.00
LXU,LSB INDUSTRIES INC,Materials,Equity,"134,734.59",0.00,"134,734.59","8,271.00",16.29,United States,New York Stock Exchange Inc.,USD,1.00
REX,REX AMERICAN RESOURCES CORP,Energy,Equity,"134,643.85",0.00,"134,643.85","4,619.00",29.15,United States,New York Stock Exchange Inc.,USD,1.00
BZH,BEAZER HOMES INC,Consumer Discretionary,Equity,"134,783.01",0.00,"134,783.01","9,831.00",13.71,United States,New York Stock Exchange Inc.,USD,1.00
FARO,FARO TECHNOLOGIES INC,Information Technology,Equity,"135,643.50",0.00,"135,643.50","4,206.00",32.25,United States,NASDAQ,USD,1.00
BV,BRIGHTVIEW HOLDINGS INC,Industrials,Equity,"133,641.60",0.00,"133,641.60","13,921.00",9.60,United States,New York Stock Exchange Inc.,USD,1.00
VRAY,VIEWRAY INC,Health Care,Equity,"133,955.36",0.00,"133,955.36","40,348.00",3.32,United States,NASDAQ,USD,1.00
SBOW,SILVERBOW RESOURCES INC,Energy,Equity,"134,619.94",0.00,"134,619.94","3,458.00",38.93,United States,New York Stock Exchange Inc.,USD,1.00
EBF,ENNIS INC,Industrials,Equity,"134,280.67",0.00,"134,280.67","6,509.00",20.63,United States,New York Stock Exchange Inc.,USD,1.00
NAT,NORDIC AMERICAN TANKERS LTD,Energy,Equity,"133,952.00",0.00,"133,952.00","51,520.00",2.60,United States,New York Stock Exchange Inc.,USD,1.00
FNKO,FUNKO INC CLASS A,Consumer Discretionary,Equity,"132,967.80",0.00,"132,967.80","6,405.00",20.76,United States,NASDAQ,USD,1.00
CATC,CAMBRIDGE BANCORP,Financials,Equity,"133,585.20",0.00,"133,585.20","1,674.00",79.80,United States,NASDAQ,USD,1.00
TRTX,TPG RE FINANCE TRUST INC,Financials,Equity,"132,601.10",0.00,"132,601.10","14,899.00",8.90,United States,New York Stock Exchange Inc.,USD,1.00
ASC,ARDMORE SHIPPING CORP,Energy,Equity,"132,148.44",0.00,"132,148.44","13,308.00",9.93,Bermuda,New York Stock Exchange Inc.,USD,1.00
IPI,INTREPID POTASH INC,Materials,Equity,"131,627.23",0.00,"131,627.23","2,891.00",45.53,United States,New York Stock Exchange Inc.,USD,1.00
ACCD,ACCOLADE INC,Health Care,Equity,"132,437.64",0.00,"132,437.64","13,191.00",10.04,United States,NASDAQ,USD,1.00
CCNE,CNB FINANCIAL CORP,Financials,Equity,"132,496.98",0.00,"132,496.98","5,061.00",26.18,United States,NASDAQ,USD,1.00
SMBC,SOUTHERN MISSOURI BANCORP INC,Financials,Equity,"132,170.76",0.00,"132,170.76","2,556.00",51.71,United States,NASDAQ,USD,1.00
BHB,BAR HARBOR BANKSHARES,Financials,Equity,"131,876.64",0.00,"131,876.64","4,806.00",27.44,United States,Nyse Mkt Llc,USD,1.00
PWP,PERELLA WEINBERG PARTNERS CLASS A,Financials,Equity,"132,412.00",0.00,"132,412.00","18,916.00",7.00,United States,NASDAQ,USD,1.00
BIRD,ALLBIRDS INC CLASS A,Consumer Discretionary,Equity,"132,561.00",0.00,"132,561.00","33,990.00",3.90,United States,NASDAQ,USD,1.00
IDT,IDT CORP CLASS B,Communication,Equity,"132,272.69",0.00,"132,272.69","5,251.00",25.19,United States,New York Stock Exchange Inc.,USD,1.00
BRCC,BRC INC CLASS A,Consumer Staples,Equity,"131,005.76",0.00,"131,005.76","14,117.00",9.28,United States,New York Stock Exchange Inc.,USD,1.00
EGHT,8X8 INC - COM,Information Technology,Equity,"130,866.78",0.00,"130,866.78","28,083.00",4.66,United States,New York Stock Exchange Inc.,USD,1.00
SRI,STONERIDGE INC,Consumer Discretionary,Equity,"130,756.20",0.00,"130,756.20","6,828.00",19.15,United States,New York Stock Exchange Inc.,USD,1.00
RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,Equity,"131,492.48",0.00,"131,492.48","3,136.00",41.93,United States,NASDAQ,USD,1.00
INGN,INOGEN INC,Health Care,Equity,"130,199.60",0.00,"130,199.60","4,670.00",27.88,United States,NASDAQ,USD,1.00
CSII,CARDIOVASCULAR SYSTEMS INC,Health Care,Equity,"130,436.70",0.00,"130,436.70","9,957.00",13.10,United States,NASDAQ,USD,1.00
VTNR,VERTEX ENERGY INC,Energy,Equity,"129,800.10",0.00,"129,800.10","15,810.00",8.21,United States,NASDAQ,USD,1.00
TWOU,2U INC,Consumer Discretionary,Equity,"129,846.23",0.00,"129,846.23","18,523.00",7.01,United States,NASDAQ,USD,1.00
SNCY,SUN COUNTRY AIRLINES HOLDINGS INC,Industrials,Equity,"130,274.64",0.00,"130,274.64","6,764.00",19.26,United States,NASDAQ,USD,1.00
ESTE,EARTHSTONE ENERGY INC CLASS A,Energy,Equity,"130,442.40",0.00,"130,442.40","8,910.00",14.64,United States,New York Stock Exchange Inc.,USD,1.00
EB,EVENTBRITE CLASS A INC,Communication,Equity,"129,575.80",0.00,"129,575.80","18,644.00",6.95,United States,New York Stock Exchange Inc.,USD,1.00
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,"130,506.32",0.00,"130,506.32","3,374.00",38.68,United States,NASDAQ,USD,1.00
GEFB,GREIF INC CLASS B,Materials,Equity,"130,074.00",0.00,"130,074.00","1,995.00",65.20,United States,New York Stock Exchange Inc.,USD,1.00
BW,BABCOCK AND WILCOX ENTERPRISES INC,Industrials,Equity,"128,841.66",0.00,"128,841.66","17,271.00",7.46,United States,New York Stock Exchange Inc.,USD,1.00
THFF,FIRST FINANCIAL CORPORATION INDIAN,Financials,Equity,"128,737.70",0.00,"128,737.70","2,795.00",46.06,United States,NASDAQ,USD,1.00
BFC,BANK FIRST CORP,Financials,Equity,"129,396.00",0.00,"129,396.00","1,640.00",78.90,United States,NASDAQ,USD,1.00
EBTC,ENTERPRISE BANCORP INC,Financials,Equity,"128,738.40",0.00,"128,738.40","4,074.00",31.60,United States,NASDAQ,USD,1.00
EGIO,EDGIO INC,Information Technology,Equity,"128,494.08",0.00,"128,494.08","36,504.00",3.52,United States,NASDAQ,USD,1.00
HRT,HIRERIGHT HOLDINGS CORP,Industrials,Equity,"129,047.60",0.00,"129,047.60","8,440.00",15.29,United States,New York Stock Exchange Inc.,USD,1.00
CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,Information Technology,Equity,"128,961.30",0.00,"128,961.30","9,997.00",12.90,United States,NASDAQ,USD,1.00
BOC,BOSTON OMAHA CORP CLASS A,Communication,Equity,"128,811.87",0.00,"128,811.87","4,941.00",26.07,United States,New York Stock Exchange Inc.,USD,1.00
DOMO,DOMO INC CLASS B,Information Technology,Equity,"128,792.79",0.00,"128,792.79","6,891.00",18.69,United States,NASDAQ,USD,1.00
ATEX,ANTERIX INC,Communication,Equity,"128,246.25",0.00,"128,246.25","3,109.00",41.25,United States,NASDAQ,USD,1.00
CIVB,CIVISTA BANCSHARES INC,Financials,Equity,"127,708.80",0.00,"127,708.80","6,024.00",21.20,United States,NASDAQ,USD,1.00
MVST,MICROVAST HOLDINGS INC,Industrials,Equity,"128,131.48",0.00,"128,131.48","54,293.00",2.36,United States,NASDAQ,USD,1.00
CVT,CVENT HOLDING CORP,Information Technology,Equity,"128,356.80",0.00,"128,356.80","25,168.00",5.10,United States,NASDAQ,USD,1.00
NAPA,DUCKHORN PORTFOLIO INC,Consumer Staples,Equity,"128,211.20",0.00,"128,211.20","6,968.00",18.40,United States,New York Stock Exchange Inc.,USD,1.00
GNK,GENCO SHIPPING AND TRADING LTD,Industrials,Equity,"126,678.42",0.00,"126,678.42","9,042.00",14.01,United States,New York Stock Exchange Inc.,USD,1.00
HSII,HEIDRICK AND STRUGGLES INTERNATION,Industrials,Equity,"126,432.90",0.00,"126,432.90","4,455.00",28.38,United States,NASDAQ,USD,1.00
SHBI,SHORE BANCSHARES INC,Financials,Equity,"127,092.00",0.00,"127,092.00","6,800.00",18.69,United States,NASDAQ,USD,1.00
MXCT,MAXCYTE INC,Health Care,Equity,"126,864.32",0.00,"126,864.32","25,072.00",5.06,United States,NASDAQ,USD,1.00
GWH,ESS TECH INC,Industrials,Equity,"127,028.88",0.00,"127,028.88","32,078.00",3.96,United States,New York Stock Exchange Inc.,USD,1.00
VLTA,VOLTA INC CLASS A,Consumer Discretionary,Equity,"126,906.89",0.00,"126,906.89","60,721.00",2.09,United States,New York Stock Exchange Inc.,USD,1.00
ALX,ALEXANDERS REIT INC,Real Estate,Equity,"126,800.85",0.00,"126,800.85",555.00,228.47,United States,New York Stock Exchange Inc.,USD,1.00
HT,HERSHA HOSPITALITY REIT TRUST CLAS,Real Estate,Equity,"127,166.00",0.00,"127,166.00","13,400.00",9.49,United States,New York Stock Exchange Inc.,USD,1.00
LASR,NLIGHT INC,Information Technology,Equity,"126,233.58",0.00,"126,233.58","10,901.00",11.58,United States,NASDAQ,USD,1.00
AGX,ARGAN INC,Industrials,Equity,"125,677.52",0.00,"125,677.52","3,841.00",32.72,United States,New York Stock Exchange Inc.,USD,1.00
ULH,UNIVERSAL LOGISTICS INC,Industrials,Equity,"125,944.40",0.00,"125,944.40","3,518.00",35.80,United States,NASDAQ,USD,1.00
FRST,PRIMIS FINANCIAL CORP,Financials,Equity,"125,569.48",0.00,"125,569.48","9,719.00",12.92,United States,NASDAQ,USD,1.00
HLTH,CUE HEALTH INC,Health Care,Equity,"125,687.87",0.00,"125,687.87","38,203.00",3.29,United States,NASDAQ,USD,1.00
NRC,NATIONAL RESEARCH CORP,Health Care,Equity,"126,361.54",0.00,"126,361.54","3,763.00",33.58,United States,NASDAQ,USD,1.00
SIBN,SI BONE INC,Health Care,Equity,"124,453.44",0.00,"124,453.44","7,584.00",16.41,United States,NASDAQ,USD,1.00
GRC,GORMAN-RUPP,Industrials,Equity,"124,408.89",0.00,"124,408.89","4,743.00",26.23,United States,New York Stock Exchange Inc.,USD,1.00
NWPX,NORTHWEST PIPE,Industrials,Equity,"125,120.00",0.00,"125,120.00","4,000.00",31.28,United States,NASDAQ,USD,1.00
SMMF,SUMMIT FINANCIAL GROUP INC,Financials,Equity,"124,827.92",0.00,"124,827.92","4,414.00",28.28,United States,NASDAQ,USD,1.00
HTBI,HOMETRUST BANCSHARES INC,Financials,Equity,"124,455.60",0.00,"124,455.60","5,430.00",22.92,United States,NASDAQ,USD,1.00
LQDA,LIQUIDIA CORP,Health Care,Equity,"125,327.82",0.00,"125,327.82","21,387.00",5.86,United States,NASDAQ,USD,1.00
ARLO,ARLO TECHNOLOGIES INC,Information Technology,Equity,"123,541.80",0.00,"123,541.80","21,674.00",5.70,United States,New York Stock Exchange Inc.,USD,1.00
NKTX,NKARTA INC,Health Care,Equity,"124,073.12",0.00,"124,073.12","8,713.00",14.24,United States,NASDAQ,USD,1.00
STER,STERLING CHECK CORP,Industrials,Equity,"123,529.53",0.00,"123,529.53","5,919.00",20.87,United States,NASDAQ,USD,1.00
OCUL,OCULAR THERAPEUTIX INC,Health Care,Equity,"123,147.36",0.00,"123,147.36","23,148.00",5.32,United States,NASDAQ,USD,1.00
CASS,CASS INFORMATION SYSTEMS INC,Information Technology,Equity,"122,439.94",0.00,"122,439.94","3,403.00",35.98,United States,NASDAQ,USD,1.00
URG,UR ENERGY INC,Energy,Equity,"122,651.27",0.00,"122,651.27","92,219.00",1.33,Canada,Nyse Mkt Llc,USD,1.00
INBX,INHIBRX INC,Health Care,Equity,"123,155.36",0.00,"123,155.36","7,621.00",16.16,United States,NASDAQ,USD,1.00
ULCC,FRONTIER GROUP HOLDINGS INC,Industrials,Equity,"122,441.28",0.00,"122,441.28","9,811.00",12.48,United States,NASDAQ,USD,1.00
VVNT,VIVINT SMART HOME INC CLASS A,Consumer Discretionary,Equity,"122,995.90",0.00,"122,995.90","18,778.00",6.55,United States,New York Stock Exchange Inc.,USD,1.00
GMRE,GLOBAL MEDICAL REIT INC,Real Estate,Equity,"123,246.42",0.00,"123,246.42","11,638.00",10.59,United States,New York Stock Exchange Inc.,USD,1.00
INDT,INDUS REALTY TRUST INC,Real Estate,Equity,"122,916.43",0.00,"122,916.43","2,051.00",59.93,United States,NASDAQ,USD,1.00
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,Equity,"121,487.04",0.00,"121,487.04","5,232.00",23.22,United States,NASDAQ,USD,1.00
CSTL,CASTLE BIOSCIENCES INC,Health Care,Equity,"121,560.57",0.00,"121,560.57","4,343.00",27.99,United States,NASDAQ,USD,1.00
ACET,ADICET BIO INC,Health Care,Equity,"121,620.69",0.00,"121,620.69","8,499.00",14.31,United States,NASDAQ,USD,1.00
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,"121,866.84",0.00,"121,866.84","6,036.00",20.19,United States,NASDAQ,USD,1.00
AMK,ASSETMARK FINANCIAL HOLDINGS INC,Financials,Equity,"121,889.65",0.00,"121,889.65","6,385.00",19.09,United States,New York Stock Exchange Inc.,USD,1.00
NUVB,NUVATION BIO INC CLASS A,Health Care,Equity,"121,703.41",0.00,"121,703.41","41,537.00",2.93,United States,New York Stock Exchange Inc.,USD,1.00
EQBK,EQUITY BANCSHARES INC CLASS A,Financials,Equity,"121,716.54",0.00,"121,716.54","3,966.00",30.69,United States,NASDAQ,USD,1.00
HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Equity,"120,979.82",0.00,"120,979.82","4,607.00",26.26,United States,New York Stock Exchange Inc.,USD,1.00
FLIC,FIRST OF LONG ISLAND CORP,Financials,Equity,"120,948.64",0.00,"120,948.64","6,602.00",18.32,United States,NASDAQ,USD,1.00
TUP,TUPPERWARE BRANDS CORP,Consumer Discretionary,Equity,"121,021.64",0.00,"121,021.64","10,982.00",11.02,United States,New York Stock Exchange Inc.,USD,1.00
EGLE,EAGLE BULK SHIPPING INC,Industrials,Equity,"119,462.40",0.00,"119,462.40","2,745.00",43.52,United States,NASDAQ,USD,1.00
AMRS,AMYRIS INC,Materials,Equity,"119,958.93",0.00,"119,958.93","43,941.00",2.73,United States,NASDAQ,USD,1.00
HSC,HARSCO CORP,Industrials,Equity,"119,592.52",0.00,"119,592.52","22,823.00",5.24,United States,New York Stock Exchange Inc.,USD,1.00
VSEC,VSE CORP,Industrials,Equity,"119,481.09",0.00,"119,481.09","2,967.00",40.27,United States,NASDAQ,USD,1.00
IIIN,INSTEEL INDUSTRIES INC,Industrials,Equity,"120,082.05",0.00,"120,082.05","4,281.00",28.05,United States,New York Stock Exchange Inc.,USD,1.00
SRDX,SURMODICS INC,Health Care,Equity,"120,093.75",0.00,"120,093.75","3,843.00",31.25,United States,NASDAQ,USD,1.00
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Health Care,Equity,"119,749.93",0.00,"119,749.93","4,001.00",29.93,United States,NASDAQ,USD,1.00
LXFR,LUXFER HOLDINGS PLC,Industrials,Equity,"118,257.92",0.00,"118,257.92","7,264.00",16.28,United States,New York Stock Exchange Inc.,USD,1.00
ROVR,ROVER GROUP INC CLASS A,Consumer Discretionary,Equity,"118,802.64",0.00,"118,802.64","32,728.00",3.63,United States,NASDAQ,USD,1.00
FISI,FINANCIAL INSTITUTIONS INC,Financials,Equity,"118,805.91",0.00,"118,805.91","4,621.00",25.71,United States,NASDAQ,USD,1.00
VUZI,VUZIX CORP,Consumer Discretionary,Equity,"118,589.64",0.00,"118,589.64","16,004.00",7.41,United States,NASDAQ,USD,1.00
FUBO,FUBOTV INC,Communication,Equity,"118,773.20",0.00,"118,773.20","35,140.00",3.38,United States,New York Stock Exchange Inc.,USD,1.00
STGW,STAGWELL INC CLASS A,Communication,Equity,"118,162.11",0.00,"118,162.11","18,667.00",6.33,United States,NASDAQ,USD,1.00
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Equity,"118,285.80",0.00,"118,285.80",685.00,172.68,United States,NASDAQ,USD,1.00
LTH,LIFE TIME GROUP HOLDINGS INC,Consumer Discretionary,Equity,"117,576.76",0.00,"117,576.76","10,171.00",11.56,United States,New York Stock Exchange Inc.,USD,1.00
KPTI,KARYOPHARM THERAPEUTICS INC,Health Care,Equity,"117,753.28",0.00,"117,753.28","22,472.00",5.24,United States,NASDAQ,USD,1.00
KOP,KOPPERS HOLDINGS INC,Materials,Equity,"117,312.00",0.00,"117,312.00","5,200.00",22.56,United States,New York Stock Exchange Inc.,USD,1.00
BLUE,BLUEBIRD BIO INC,Health Care,Equity,"118,063.38",0.00,"118,063.38","17,286.00",6.83,United States,NASDAQ,USD,1.00
FMBH,FIRST MID BANCSHARES INC,Financials,Equity,"117,118.88",0.00,"117,118.88","3,352.00",34.94,United States,NASDAQ,USD,1.00
ANIP,ANI PHARMACEUTICALS INC,Health Care,Equity,"116,731.44",0.00,"116,731.44","3,192.00",36.57,United States,NASDAQ,USD,1.00
SPWH,SPORTSMANS WAREHOUSE HOLDINGS INC,Consumer Discretionary,Equity,"116,185.28",0.00,"116,185.28","13,324.00",8.72,United States,NASDAQ,USD,1.00
BTRS,BTRS HOLDINGS INC CLASS,Information Technology,Equity,"116,315.86",0.00,"116,315.86","18,146.00",6.41,United States,NASDAQ,USD,1.00
CSTR,CAPSTAR FINANCIAL HOLDINGS INC,Financials,Equity,"116,761.00",0.00,"116,761.00","5,900.00",19.79,United States,NASDAQ,USD,1.00
AGEN,AGENUS INC,Health Care,Equity,"116,747.39",0.00,"116,747.39","45,427.00",2.57,United States,NASDAQ,USD,1.00
REPL,REPLIMUNE GROUP INC,Health Care,Equity,"116,102.16",0.00,"116,102.16","6,156.00",18.86,United States,NASDAQ,USD,1.00
DSEY,DIVERSEY HOLDINGS LTD,Materials,Equity,"116,519.46",0.00,"116,519.46","20,733.00",5.62,United States,NASDAQ,USD,1.00
EZPW,EZCORP NON VOTING INC CLASS A,Financials,Equity,"116,440.75",0.00,"116,440.75","13,945.00",8.35,United States,NASDAQ,USD,1.00
OCGN,OCUGEN INC,Health Care,Equity,"115,461.60",0.00,"115,461.60","48,109.00",2.40,United States,NASDAQ,USD,1.00
DSGN,DESIGN THERAPEUTICS INC,Health Care,Equity,"115,766.19",0.00,"115,766.19","5,367.00",21.57,United States,NASDAQ,USD,1.00
AGTI,AGILITI INC,Health Care,Equity,"115,554.33",0.00,"115,554.33","7,263.00",15.91,United States,New York Stock Exchange Inc.,USD,1.00
NRDS,NERDWALLET INC CLASS A,Financials,Equity,"115,050.88",0.00,"115,050.88","11,788.00",9.76,United States,NASDAQ,USD,1.00
PMVP,PMV PHARMACEUTICALS INC,Health Care,Equity,"114,125.44",0.00,"114,125.44","8,294.00",13.76,United States,NASDAQ,USD,1.00
TSVT,2SEVENTY BIO INC,Health Care,Equity,"114,514.08",0.00,"114,514.08","7,822.00",14.64,United States,NASDAQ,USD,1.00
MCS,THE MARCUS CORP,Communication,Equity,"114,347.28",0.00,"114,347.28","7,274.00",15.72,United States,New York Stock Exchange Inc.,USD,1.00
PTVE,PACTIV EVERGREEN INC,Materials,Equity,"114,950.25",0.00,"114,950.25","10,575.00",10.87,United States,NASDAQ,USD,1.00
ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,Equity,"114,719.23",0.00,"114,719.23","16,459.00",6.97,United States,NASDAQ,USD,1.00
INST,INSTRUCTURE HOLDINGS INC,Information Technology,Equity,"113,022.26",0.00,"113,022.26","5,206.00",21.71,United States,New York Stock Exchange Inc.,USD,1.00
YMAB,Y MABS THERAPEUTICS INC,Health Care,Equity,"113,724.68",0.00,"113,724.68","7,148.00",15.91,United States,NASDAQ,USD,1.00
DCO,DUCOMMUN INC,Industrials,Equity,"113,047.97",0.00,"113,047.97","2,609.00",43.33,United States,New York Stock Exchange Inc.,USD,1.00
IBCP,INDEPENDENT BANK CORP,Financials,Equity,"113,187.68",0.00,"113,187.68","5,584.00",20.27,United States,NASDAQ,USD,1.00
CYBE,CYBEROPTICS CORP,Information Technology,Equity,"113,805.74",0.00,"113,805.74","2,138.00",53.23,United States,NASDAQ,USD,1.00
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,"113,711.04",0.00,"113,711.04","23,112.00",4.92,United States,New York Stock Exchange Inc.,USD,1.00
XERS,XERIS BIOPHARMA HOLDINGS INC,Health Care,Equity,"113,903.98",0.00,"113,903.98","63,991.00",1.78,United States,NASDAQ,USD,1.00
AURA,AURA BIOSCIENCES INC,Health Care,Equity,"113,839.00",0.00,"113,839.00","8,690.00",13.10,United States,NASDAQ,USD,1.00
UP,WHEELS UP EXPERIENCE INC CLASS A,Industrials,Equity,"113,202.66",0.00,"113,202.66","63,597.00",1.78,United States,New York Stock Exchange Inc.,USD,1.00
PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,Equity,"113,428.68",0.00,"113,428.68","5,196.00",21.83,United States,NASDAQ,USD,1.00
IEA,INFRASTRUCTURE AND ENERGY ALTERNAT,Industrials,Equity,"112,645.92",0.00,"112,645.92","7,944.00",14.18,United States,NASDAQ,USD,1.00
SMRT,SMARTRENT INC CLASS A,Information Technology,Equity,"112,314.88",0.00,"112,314.88","38,464.00",2.92,United States,New York Stock Exchange Inc.,USD,1.00
AMAL,AMALGAMATED FINANCIAL,Financials,Equity,"112,651.75",0.00,"112,651.75","5,063.00",22.25,United States,NASDAQ,USD,1.00
CDXS,CODEXIS INC,Health Care,Equity,"112,140.12",0.00,"112,140.12","16,638.00",6.74,United States,NASDAQ,USD,1.00
CCB,COASTAL FINANCIAL CORP,Financials,Equity,"112,374.68",0.00,"112,374.68","2,794.00",40.22,United States,NASDAQ,USD,1.00
AKRO,AKERO THERAPEUTICS INC,Health Care,Equity,"112,686.98",0.00,"112,686.98","8,894.00",12.67,United States,NASDAQ,USD,1.00
SOVO,SOVOS BRANDS INC,Consumer Staples,Equity,"112,094.44",0.00,"112,094.44","7,508.00",14.93,United States,NASDAQ,USD,1.00
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,"112,921.65",0.00,"112,921.65","22,905.00",4.93,United States,NASDAQ,USD,1.00
DX,DYNEX CAPITAL REIT INC,Financials,Equity,"112,936.92",0.00,"112,936.92","7,396.00",15.27,United States,New York Stock Exchange Inc.,USD,1.00
EWTX,EDGEWISE THERAPEUTICS INC,Health Care,Equity,"111,372.57",0.00,"111,372.57","10,341.00",10.77,United States,NASDAQ,USD,1.00
CINC,CINCOR PHARMA INC,Health Care,Equity,"111,860.00",0.00,"111,860.00","3,500.00",31.96,United States,NASDAQ,USD,1.00
KOD,KODIAK SCIENCES INC,Health Care,Equity,"111,629.70",0.00,"111,629.70","10,998.00",10.15,United States,NASDAQ,USD,1.00
SENEA,SENECA FOODS CORP CLASS A,Consumer Staples,Equity,"111,069.00",0.00,"111,069.00","2,100.00",52.89,United States,NASDAQ,USD,1.00
HBCP,HOME BANCORP INC,Financials,Equity,"109,921.14",0.00,"109,921.14","2,898.00",37.93,United States,NASDAQ,USD,1.00
